group,feature,value
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,overlap_ratio,0.0
HumanMimic,pause_duration,0.4224476814270019
HumanMimic,pause_duration,0.4310956001281738
HumanMimic,pause_duration,0.0172345638275146
HumanMimic,pause_duration,0.2327940464019775
HumanMimic,pause_duration,0.5446722507476807
HumanMimic,pause_duration,0.4886829853057861
HumanMimic,pause_duration,1.176584005355835
HumanMimic,pause_duration,0.0643422603607177
HumanMimic,pause_duration,0.2189176082611084
HumanMimic,pause_duration,0.0879132747650146
HumanMimic,pause_duration,0.0724642276763916
HumanMimic,pause_duration,0.3042283058166504
HumanMimic,pause_duration,0.0514125823974609
HumanMimic,pause_duration,0.0563199520111084
HumanMimic,pause_duration,0.5446722507476807
HumanMimic,pause_duration,0.0479922294616699
HumanMimic,pause_duration,0.4152193069458008
HumanMimic,pause_duration,0.4720702171325683
HumanMimic,pause_duration,0.0399739742279052
HumanMimic,pause_duration,0.0401017665863037
HumanMimic,pause_duration,0.0481023788452148
HumanMimic,pause_duration,0.0402603149414062
HumanMimic,pause_duration,0.6154186725616455
HumanMimic,pause_duration,0.4561405181884765
HumanMimic,pause_duration,0.6075072288513184
HumanMimic,pause_duration,0.3655178546905517
HumanMimic,pause_duration,0.0562398433685302
HumanMimic,pause_duration,0.2407178878784179
HumanMimic,pause_duration,0.9271748065948486
HumanMimic,pause_duration,0.0960965156555175
HumanMimic,pause_duration,0.3732504844665527
HumanMimic,pause_duration,0.0591943264007568
HumanMimic,pause_duration,0.0478413105010986
HumanMimic,pause_duration,0.0730862617492675
HumanMimic,pause_duration,0.0484700202941894
HumanMimic,pause_duration,0.4634957313537597
HumanMimic,pause_duration,0.2327940464019775
HumanMimic,pause_duration,0.0818824768066406
HumanMimic,pause_duration,0.3440160751342773
HumanMimic,pause_duration,0.5446722507476807
HumanMimic,pause_duration,0.1064221858978271
HumanMimic,pause_duration,0.264474868774414
HumanMimic,pause_duration,0.0315592288970947
HumanMimic,pause_duration,0.0562398433685302
HumanMimic,pause_duration,0.0240430831909179
HumanMimic,pause_duration,0.3611814975738525
HumanMimic,pause_duration,0.4798431396484375
HumanMimic,pause_duration,0.2241137027740478
HumanMimic,pause_duration,0.094398021697998
HumanMimic,pause_duration,0.0633444786071777
HumanMimic,pause_duration,0.2241137027740478
HumanMimic,pause_duration,0.0620567798614501
HumanMimic,pause_duration,0.2156620025634765
HumanMimic,pause_duration,0.0730566978454589
HumanMimic,pause_duration,0.1505193710327148
HumanMimic,pause_duration,0.0411226749420166
HumanMimic,pause_duration,0.0882561206817627
HumanMimic,pause_duration,0.073296308517456
HumanMimic,pause_duration,0.0401825904846191
HumanMimic,pause_duration,0.0637199878692627
HumanMimic,pause_duration,0.1834290027618408
HumanMimic,pause_duration,0.0718045234680175
HumanMimic,pause_duration,0.0869419574737548
HumanMimic,pause_duration,0.0797400474548339
HumanMimic,pause_duration,0.0405974388122558
HumanMimic,pause_duration,0.0620567798614501
HumanMimic,pause_duration,0.1536624431610107
HumanMimic,pause_duration,0.03310227394104
HumanMimic,pause_duration,0.0340173244476318
HumanMimic,pause_duration,0.045743703842163
HumanMimic,pause_duration,0.4304587841033935
HumanMimic,pause_duration,0.079709768295288
HumanMimic,pause_duration,0.0735518932342529
HumanMimic,pause_duration,0.6089091300964355
HumanMimic,pause_duration,0.0329296588897705
HumanMimic,pause_duration,0.079709768295288
HumanMimic,pause_duration,0.0644261837005615
HumanMimic,pause_duration,0.1502082347869873
HumanMimic,pause_duration,0.0481023788452148
HumanMimic,pause_duration,0.2797753810882568
HumanMimic,pause_duration,0.0729625225067138
HumanMimic,pause_duration,0.061342716217041
HumanMimic,pause_duration,0.0562398433685302
HumanMimic,pause_duration,0.0897245407104492
HumanMimic,pause_duration,0.0389933586120605
HumanMimic,pause_duration,0.0226526260375976
HumanMimic,pause_duration,0.0892138481140136
HumanMimic,pause_duration,0.871478796005249
HumanMimic,pause_duration,0.1182954311370849
HumanMimic,pause_duration,0.207888126373291
HumanMimic,pause_duration,0.0644094944000244
HumanMimic,pause_duration,0.0796930789947509
HumanMimic,pause_duration,0.1519579887390136
HumanMimic,pause_duration,0.2407178878784179
HumanMimic,pause_duration,0.0660638809204101
HumanMimic,pause_duration,0.0315980911254882
HumanMimic,pause_duration,0.0883433818817138
HumanMimic,pause_duration,0.3611814975738525
HumanMimic,pause_duration,0.0325374603271484
HumanMimic,pause_duration,0.0480208396911621
HumanMimic,pause_duration,0.1506438255310058
HumanMimic,pause_duration,0.3046271800994873
HumanMimic,pause_duration,0.0886218547821044
HumanMimic,pause_duration,0.0401115417480468
HumanMimic,pause_duration,0.0473754405975341
HumanMimic,pause_duration,0.0897245407104492
HumanMimic,pause_duration,0.0401115417480468
HumanMimic,pause_duration,0.0951740741729736
HumanMimic,pause_duration,0.0883476734161377
HumanMimic,pause_duration,0.0818824768066406
HumanMimic,pause_duration,0.5208051204681396
HumanMimic,pause_duration,0.0560407638549804
HumanMimic,pause_duration,0.0977847576141357
HumanMimic,pause_duration,0.0801749229431152
HumanMimic,pause_duration,0.0961511135101318
HumanMimic,pause_duration,0.3617682456970215
HumanMimic,pause_duration,0.1740579605102539
HumanMimic,pause_duration,0.0730862617492675
HumanMimic,pause_duration,0.8331913948059082
HumanMimic,pause_duration,0.3617682456970215
HumanMimic,pause_duration,0.0419840812683105
HumanMimic,pause_duration,0.0798110961914062
HumanMimic,pause_duration,0.0656137466430664
HumanMimic,pause_duration,0.0805659294128418
HumanMimic,pause_duration,0.1287727355957031
HumanMimic,pause_duration,0.0805659294128418
HumanMimic,pause_duration,0.0633444786071777
HumanMimic,pause_duration,0.0730862617492675
HumanMimic,pause_duration,0.1287727355957031
HumanMimic,pause_duration,0.0660638809204101
HumanMimic,pause_duration,0.0560789108276367
HumanMimic,pause_duration,0.0451467037200927
HumanMimic,pause_duration,0.201075792312622
HumanMimic,pause_duration,0.0551059246063232
HumanMimic,pause_duration,0.2554216384887695
HumanMimic,pause_duration,0.0966949462890625
HumanMimic,pause_duration,0.0579872131347656
HumanMimic,pause_duration,0.5389564037322998
HumanMimic,pause_duration,0.0810911655426025
HumanMimic,pause_duration,0.0481023788452148
HumanMimic,pause_duration,0.0801749229431152
HumanMimic,pause_duration,0.0656137466430664
HumanMimic,pause_duration,0.0416963100433349
HumanMimic,pause_duration,0.0401606559753418
HumanMimic,pause_duration,0.8331913948059082
HumanMimic,pause_duration,0.0720143318176269
HumanMimic,pause_duration,0.0719587802886962
HumanMimic,pause_duration,0.0879132747650146
HumanMimic,pause_duration,0.3680899143218994
HumanMimic,pause_duration,0.024259328842163
HumanMimic,pause_duration,0.0805659294128418
HumanMimic,pause_duration,0.0687804222106933
HumanMimic,pause_duration,0.0564775466918945
HumanMimic,pause_duration,0.617527961730957
HumanMimic,pause_duration,0.6154186725616455
HumanMimic,pause_duration,0.0211822986602783
HumanMimic,pause_duration,0.0402469635009765
HumanMimic,pause_duration,0.0908465385437011
HumanMimic,pause_duration,0.045743703842163
HumanMimic,pause_duration,0.0321900844573974
HumanMimic,pause_duration,0.0402469635009765
HumanMimic,pause_duration,0.0486640930175781
HumanMimic,pause_duration,0.0637686252593994
HumanMimic,pause_duration,0.0245003700256347
HumanMimic,pause_duration,0.0303113460540771
HumanMimic,pause_duration,0.1182954311370849
HumanMimic,pause_duration,0.0320074558258056
HumanMimic,pause_duration,0.0247879028320312
HumanMimic,pause_duration,0.0401115417480468
HumanMimic,pause_duration,0.0620567798614501
HumanMimic,pause_duration,0.3928771018981933
HumanMimic,pause_duration,1.7923486232757568
HumanMimic,pause_duration,0.4310956001281738
HumanMimic,pause_duration,0.3673353195190429
HumanMimic,pause_duration,0.0451743602752685
HumanMimic,pause_duration,0.0882561206817627
HumanMimic,pause_duration,0.1994426250457763
HumanMimic,pause_duration,0.0410907268524169
HumanMimic,pause_duration,0.3358316421508789
HumanMimic,pause_duration,0.3928771018981933
HumanMimic,pause_duration,0.0350062847137451
HumanMimic,pause_duration,0.207888126373291
HumanMimic,pause_duration,0.0959143638610839
HumanMimic,pause_duration,0.0551059246063232
HumanMimic,pause_duration,0.0617947578430175
HumanMimic,pause_duration,0.9043300151824952
HumanMimic,pause_duration,0.264474868774414
HumanMimic,pause_duration,0.2567591667175293
HumanMimic,pause_duration,0.1064221858978271
HumanMimic,pause_duration,0.4561405181884765
HumanMimic,pause_duration,0.0885901451110839
HumanMimic,pause_duration,0.0451467037200927
HumanMimic,pause_duration,0.0410907268524169
HumanMimic,pause_duration,0.2969000339508056
HumanMimic,pause_duration,0.6154186725616455
HumanMimic,pause_duration,0.1064221858978271
HumanMimic,pause_duration,0.0797810554504394
HumanMimic,pause_duration,0.0951697826385498
HumanMimic,pause_duration,0.1064221858978271
HumanMimic,pause_duration,0.0402469635009765
HumanMimic,pause_duration,0.2004172801971435
HumanMimic,pause_duration,0.2566049098968506
HumanMimic,pause_duration,0.513113260269165
HumanMimic,pause_duration,0.0240135192871093
HumanMimic,pause_duration,0.024259328842163
HumanMimic,pause_duration,0.0350062847137451
HumanMimic,pause_duration,0.0957868099212646
HumanMimic,pause_duration,0.0897245407104492
HumanMimic,pause_duration,0.0226526260375976
HumanMimic,pause_duration,0.024259328842163
HumanMimic,pause_duration,0.0153894424438476
HumanMimic,pause_duration,0.2163074016571045
HumanMimic,pause_duration,0.0479922294616699
HumanMimic,pause_duration,0.4798431396484375
HumanMimic,pause_duration,0.0617947578430175
HumanMimic,pause_duration,0.2800343036651611
HumanMimic,pause_duration,0.0424544811248779
HumanMimic,pause_duration,0.0897245407104492
HumanMimic,pause_duration,0.1948232650756836
HumanMimic,pause_duration,0.2460417747497558
HumanMimic,pause_duration,0.0416963100433349
HumanMimic,pause_duration,0.0720961093902587
HumanMimic,pause_duration,1.176584005355835
HumanMimic,pause_duration,0.2731814384460449
HumanMimic,pause_duration,0.0376448631286621
HumanMimic,pause_duration,0.3046309947967529
HumanMimic,pause_duration,0.0951740741729736
HumanMimic,pause_duration,0.0951697826385498
HumanMimic,pause_duration,0.0153896808624267
HumanMimic,pause_duration,0.0479922294616699
HumanMimic,pause_duration,0.1150479316711425
HumanMimic,pause_duration,0.4561405181884765
HumanMimic,pause_duration,0.4003608226776123
HumanMimic,pause_duration,0.4561405181884765
HumanMimic,pause_duration,0.0593290328979492
HumanMimic,pause_duration,0.0724642276763916
HumanMimic,pause_duration,0.0435202121734619
HumanMimic,pause_duration,0.0903520584106445
HumanMimic,pause_duration,0.145113468170166
HumanMimic,pause_duration,0.184232473373413
HumanMimic,pause_duration,0.4798431396484375
HumanMimic,pause_duration,0.3928771018981933
HumanMimic,pause_duration,0.0480151176452636
HumanMimic,pause_duration,0.2880160808563232
HumanMimic,pause_duration,0.6154186725616455
HumanMimic,pause_duration,0.0882561206817627
HumanMimic,pause_duration,1.0962467193603516
HumanMimic,pause_duration,0.0242466926574707
HumanMimic,pause_duration,0.0770161151885986
HumanMimic,pause_duration,0.0951740741729736
HumanMimic,pause_duration,0.0730862617492675
HumanMimic,pause_duration,0.0409698486328125
HumanMimic,pause_duration,0.0821940898895263
HumanMimic,pause_duration,0.7812695503234863
HumanMimic,pause_duration,0.280386209487915
HumanMimic,pause_duration,0.2156620025634765
HumanMimic,pause_duration,0.0247879028320312
HumanMimic,pause_duration,0.0903520584106445
HumanMimic,pause_duration,0.0640547275543212
HumanMimic,pause_duration,0.0955049991607666
HumanMimic,pause_duration,0.5297603607177734
HumanMimic,pause_duration,0.0807061195373535
HumanMimic,pause_duration,0.0687804222106933
HumanMimic,pause_duration,0.4323642253875732
HumanMimic,pause_duration,0.0514125823974609
HumanMimic,pause_duration,0.0729625225067138
HumanMimic,pause_duration,0.0478842258453369
HumanMimic,pause_duration,0.3695800304412842
HumanMimic,pause_duration,0.096045970916748
HumanMimic,pause_duration,0.0874755382537841
HumanMimic,pause_duration,0.035980224609375
HumanMimic,pause_duration,0.095238447189331
HumanMimic,pause_duration,0.4304587841033935
HumanMimic,pause_duration,0.3928771018981933
HumanMimic,pause_duration,0.0818824768066406
HumanMimic,pause_duration,0.3895933628082275
HumanMimic,pause_duration,0.0960867404937744
HumanMimic,pause_duration,0.0486640930175781
HumanMimic,pause_duration,0.0320074558258056
HumanMimic,pause_duration,0.375314712524414
HumanMimic,pause_duration,0.0620567798614501
HumanMimic,pause_duration,0.0726091861724853
HumanMimic,pause_duration,0.5919785499572754
HumanMimic,pause_duration,1.0962467193603516
HumanMimic,pause_duration,0.0949923992156982
HumanMimic,pause_duration,0.2007534503936767
HumanMimic,pause_duration,0.0719904899597168
HumanMimic,pause_duration,0.0401115417480468
